Источник,Компания,Оценка,Тональность,Дата,Год,Длина_слов,Есть_текст,Тип_мебели,Эмоциональность,Цена_упомянута_руб,Жалоба: Доставка/сроки,Жалоба: Качество товара,Жалоба: Сервис/персонал,Жалоба: Цена/деньги/возврат,Жалоба: Несоответствие описанию
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,1.0,Негатив (1-2★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,3.0,Нейтрально (3★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,2.0,Негатив (1-2★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,3.0,Нейтрально (3★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,3.0,Нейтрально (3★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,3.0,Нейтрально (3★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,4.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,3.0,Нейтрально (3★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,3.0,Нейтрально (3★),2022-06-01,2022.0,,0,Не определено,,,0,0,0,0,0
Google,Октябрьский,5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2019-06-01,2019.0,33.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",1.0,Негатив (1-2★),2020-06-01,2020.0,34.0,1,Не определено,6.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",1.0,Негатив (1-2★),2018-06-01,2018.0,36.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",2.0,Негатив (1-2★),2018-06-01,2018.0,40.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",1.0,Негатив (1-2★),2019-06-01,2019.0,43.0,1,Не определено,5.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",1.0,Негатив (1-2★),2019-06-01,2019.0,39.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",2.0,Негатив (1-2★),2019-06-01,2019.0,41.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",4.0,Позитив (4-5★),2020-06-01,2020.0,13.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",1.0,Негатив (1-2★),2022-06-01,2022.0,14.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2020-06-01,2020.0,9.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2020-06-01,2020.0,9.0,1,Не определено,1.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",2.0,Негатив (1-2★),2021-06-01,2021.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2020-06-01,2020.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2021-06-01,2021.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2019-06-01,2019.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2019-06-01,2019.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",4.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",1.0,Негатив (1-2★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2019-06-01,2019.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2019-06-01,2019.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2019-06-01,2019.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",4.0,Позитив (4-5★),2019-06-01,2019.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",1.0,Негатив (1-2★),2019-06-01,2019.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",4.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",3.0,Нейтрально (3★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",3.0,Нейтрально (3★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",5.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",3.0,Нейтрально (3★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",4.0,Позитив (4-5★),2019-06-01,2019.0,,0,Не определено,,,0,0,0,0,0
Google,"Атриум, сеть мебельных центров",1.0,Негатив (1-2★),2021-06-01,2021.0,,0,Не определено,,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2019-06-01,2019.0,26.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2020-06-01,2020.0,38.0,1,Корпусная,0.0,,0,0,0,1,0
Google,Эталон,4.0,Позитив (4-5★),2021-06-01,2021.0,36.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2019-06-01,2019.0,44.0,1,Не определено,2.0,,0,0,0,0,0
Google,Эталон,1.0,Негатив (1-2★),2020-06-01,2020.0,5.0,1,Не определено,3.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2020-06-01,2020.0,37.0,1,Не определено,1.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2020-06-01,2020.0,36.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2019-06-01,2019.0,30.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2022-06-01,2022.0,26.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2020-06-01,2020.0,14.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2022-06-01,2022.0,13.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2022-06-01,2022.0,12.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2021-06-01,2021.0,10.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2015-06-01,2015.0,16.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2022-06-01,2022.0,13.0,1,Не определено,1.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2020-06-01,2020.0,11.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2021-06-01,2021.0,8.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2020-06-01,2020.0,13.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2019-06-01,2019.0,9.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2017-06-01,2017.0,8.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2020-06-01,2020.0,17.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,3.0,Нейтрально (3★),2017-06-01,2017.0,12.0,1,Не определено,1.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2018-06-01,2018.0,13.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2022-06-01,2022.0,5.0,1,Не определено,1.0,,0,0,0,0,0
Google,Эталон,3.0,Нейтрально (3★),2021-06-01,2021.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2021-06-01,2021.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2019-06-01,2019.0,12.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2017-06-01,2017.0,16.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,2.0,Негатив (1-2★),2019-06-01,2019.0,10.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2018-06-01,2018.0,6.0,1,Не определено,1.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2018-06-01,2018.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2018-06-01,2018.0,8.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2020-06-01,2020.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,3.0,Нейтрально (3★),2019-06-01,2019.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2018-06-01,2018.0,7.0,1,Не определено,1.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2020-06-01,2020.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,4.0,Позитив (4-5★),2018-06-01,2018.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,5.0,Позитив (4-5★),2018-06-01,2018.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Google,Эталон,3.0,Нейтрально (3★),2018-06-01,2018.0,2.0,1,Не определено,0.0,,0,0,0,0,0
